,X,Y,OBJECTID,COD_SIG_ESTACIONAMENTO,COD_SIG_PROPOSTA,FREGUESIA,MORADA,MORADA_DETALHE,LOCALIZACAO,FOTO,TIPO_ESTACIONAMENTO,NUM_SUPORTES,MODELO,CAPACIDADE,FONTE_LEVANTAMENTO,BALIZADORES,DOMINIALIDADE,DATA_INSTALACAO,SV_TIPO,SV_NUM_SERIE,ESTACIONAMENTO_ESTADO,EST_ESTADO_OBS,OBS,DEPM_VALIDACAO,CTRL_EDICOES,COBERTO,COD_SIG,IDTIPO,SE_ANNO_CAD_DATA,GlobalID,_lat_,_lng_,_type_,_name_
889,-9.11309398534636,38.7663697295381,890,1119,954.0,OLIVAIS,R Cidade de Bengela,"Entrada do Jardim Infantil O Bosque, próximo ao canteiro",Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1119.jpg,BICICLETA,2.0,Sheffield Standard,4.0,JFREGUESIA,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador - Recebido da JF Olivais a 22/08/2019,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26716,9207,,4260440e-f2d8-46ae-a89f-14725d1183ec,38.7663697295381,-9.11309398534636,BICICLETA,"R Cidade de Bengela - Entrada do Jardim Infantil O Bosque, próximo ao canteiro - Passeio"
890,-9.12337427401678,38.7658775024449,891,1120,964.0,OLIVAIS,"R Cidade Vila Cabral, 354","Junto à caldeira da árvore, frente ""Ao Cantinho da Fruta""",Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1120.jpg,BICICLETA,2.0,Sheffield Standard,4.0,JFREGUESIA/DEPM,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador - Recebido da JF Olivais a 22/08/2019,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26717,9207,,b7424d64-5a2a-4177-a5e2-791343d06e31,38.7658775024449,-9.12337427401678,BICICLETA,"R Cidade Vila Cabral, 354 - Junto à caldeira da árvore, frente ""Ao Cantinho da Fruta"" - Passeio"
891,-9.11085623526122,38.7647162345038,892,1121,973.0,OLIVAIS,"R Cidade de Bengela, 301",Junto ao varandim em frente aos cafés,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1121.jpg,BICICLETA,2.0,Sheffield Standard,4.0,JFREGUESIA,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador - Recebido da JF Olivais a 22/08/2019,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26718,9207,,4a315131-c82d-4d51-9b10-de9453552d3b,38.7647162345038,-9.11085623526122,BICICLETA,"R Cidade de Bengela, 301 - Junto ao varandim em frente aos cafés - Passeio"
892,-9.1147054354053,38.7746724880253,893,1122,974.0,OLIVAIS,"R General Silva Freire, entrada metro Encarnação",Alinhado entre caldeiras,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1122.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,JFREGUESIA,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador - Recebido da JF Olivais a 22/08/2019,1970/01/01 00:00:00+00,2020/09/17 00:00:00+00,NÃO,26719,9207,,26c227cc-79f0-45e3-8044-5a8ad16dbe3b,38.7746724880253,-9.1147054354053,HOTSPOT,"R General Silva Freire, entrada metro Encarnação - Alinhado entre caldeiras - Passeio"
893,-9.11216684312475,38.7608101829394,894,1123,977.0,OLIVAIS,"R Cidade de Bissau , saída do metro","Implantado na lateral das escadas , junto ao muro",Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1123.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,JFREGUESIA,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador - Recebido da JF Olivais a 22/08/2019,1970/01/01 00:00:00+00,2020/09/17 00:00:00+00,NÃO,26720,9207,,f03fe415-814c-47c7-a84d-41c17242d6ac,38.7608101829394,-9.11216684312475,HOTSPOT,"R Cidade de Bissau , saída do metro - Implantado na lateral das escadas , junto ao muro - Passeio"
894,-9.10819236932104,38.7615295086789,895,1124,980.0,OLIVAIS,"R Chibuto, entrada campo futebol",Junto ao muro do campo de futebol e entre os pilares do mesmo,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1124.jpg,BICICLETA,2.0,Sheffield Standard,4.0,JFREGUESIA,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador - Recebido da JF Olivais a 22/08/2019,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26721,9207,,a7e3d417-8389-4f70-9029-5a05de958c5b,38.7615295086789,-9.10819236932104,BICICLETA,"R Chibuto, entrada campo futebol - Junto ao muro do campo de futebol e entre os pilares do mesmo - Passeio"
895,-9.1175030982205,38.7669639170161,896,1125,987.0,OLIVAIS,R Cidade de Negage,"Em frente Fundação Cardeal Cerejeiro, próximo do muro",Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1125.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26722,9207,,c96f8c22-3107-4f9f-b221-4e2fc5d43496,38.7669639170161,-9.1175030982205,BICICLETA,"R Cidade de Negage - Em frente Fundação Cardeal Cerejeiro, próximo do muro - Passeio"
896,-9.18088387322874,38.7639183894663,897,1305,352.0,CARNIDE,"Praça Francisco de Assis, de lado com o 22","Parque de estacionamento, último lugar na zona cruzamento entre lugares de estacionamento ",Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1305.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2021/02/04 00:00:00+00,,,,,Dado CONH JF,2021/02/04 00:00:00+00,2021/02/04 00:00:00+00,NÃO,26892,9207,,1a210eeb-928c-465c-ad0f-a60feaa135ab,38.7639183894663,-9.18088387322874,HOTSPOT,"Praça Francisco de Assis, de lado com o 22 - Parque de estacionamento, último lugar na zona cruzamento entre lugares de estacionamento  - Lugar estacionamento automóvel"
897,-9.12863600128327,38.7241236306775,898,1306,921.0,PENHA DE FRANÇA,Av General Roçadas 9,Último lugar de estacionamento (imediatamente antes da entrada e saída de garagem - fica localizado entre as finanças e os CTT),Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1306.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2021/02/04 00:00:00+00,,,,,Retirado RESOPRE - EMEL,2021/02/04 00:00:00+00,2021/02/04 00:00:00+00,NÃO,26893,9207,,2b37394a-8566-442d-9ea8-4ce257946b5d,38.7241236306775,-9.12863600128327,HOTSPOT,Av General Roçadas 9 - Último lugar de estacionamento (imediatamente antes da entrada e saída de garagem - fica localizado entre as finanças e os CTT) - Lugar estacionamento automóvel
898,-9.12944102472853,38.7241945160007,899,1307,923.0,PENHA DE FRANÇA,R da Penha de França 110,Primeiro lugar de estacionamento,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1307.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,JFREGUESIA,,Público,2021/02/04 00:00:00+00,,,,,<Null>,2021/02/04 00:00:00+00,2021/02/04 00:00:00+00,NÃO,26894,9207,,00baf6dd-9829-421d-97eb-56b7a371b2cb,38.7241945160007,-9.12944102472853,HOTSPOT,R da Penha de França 110 - Primeiro lugar de estacionamento - Lugar estacionamento automóvel
899,-9.13905600762478,38.7321815885596,900,1308,97051.0,ARROIOS,"R Cidade da Horta, 38",Último lugar tarifado do lado esquerdo antes de chegar ao entroncamento com a R Cidade da Horta,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1308.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,4.0,Público,2020/07/08 00:00:00+00,,,,,<Null>,2021/02/04 00:00:00+00,2021/02/04 00:00:00+00,NÃO,26895,9207,,9253d9e3-be42-4821-970c-d081881445f2,38.7321815885596,-9.13905600762478,HOTSPOT,"R Cidade da Horta, 38 - Último lugar tarifado do lado esquerdo antes de chegar ao entroncamento com a R Cidade da Horta - Lugar estacionamento automóvel"
900,-9.11637296998236,38.761614517545,901,1309,945.0,OLIVAIS,"R Cidade de Bolama, Escola Básica dos Olivais","Escola Básica dos Olivais, lugar de estacionamento junto ao muro da escola, aproveitando para dar espaço de passagem à rampa do passeio",Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1309.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,JFREGUESIA/DEPM,,Público,2021/01/21 00:00:00+00,,,,,Dado CONH JF- Recebido da JF Olivais a 22/08/2019,2021/02/04 00:00:00+00,2021/02/04 00:00:00+00,NÃO,26896,9207,,f049b673-70cb-45c7-8699-191f77a4bbcf,38.761614517545,-9.11637296998236,HOTSPOT,"R Cidade de Bolama, Escola Básica dos Olivais - Escola Básica dos Olivais, lugar de estacionamento junto ao muro da escola, aproveitando para dar espaço de passagem à rampa do passeio - Lugar estacionamento automóvel"
901,-9.19568799771992,38.6995465593758,902,1310,295.0,BELÉM,"R Alexandre de Sá Pinto, IEFP","Entrada principal, por trás do edifício do segurança, junto ao muro sul",Via,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1310.jpg,BICICLETA,4.0,Sheffield Standard,8.0,DEPM,0.0,Privado,2020/02/12 00:00:00+00,,,,,"A pedido da escola, tem de ter validação da PARQUE ESCOLAR",2021/02/04 00:00:00+00,2021/02/04 00:00:00+00,NÃO,26897,9207,,1384c01b-7a81-4cc4-92c3-312e6137d4e7,38.6995465593758,-9.19568799771992,BICICLETA,"R Alexandre de Sá Pinto, IEFP - Entrada principal, por trás do edifício do segurança, junto ao muro sul - Via"
902,-9.16081336909619,38.7792181826153,903,1311,169049.0,SANTA CLARA,"R jorge de Sena, 3E",Último lugar de estacionamento antes da entrada de garagem,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1311.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2021/02/04 00:00:00+00,,,,,<Null>,2021/02/04 00:00:00+00,2021/02/04 00:00:00+00,NÃO,26898,9207,,bd6ab348-2a25-4bd7-8d2d-bb3d42268cc1,38.7792181826153,-9.16081336909619,HOTSPOT,"R jorge de Sena, 3E - Último lugar de estacionamento antes da entrada de garagem - Lugar estacionamento automóvel"
903,-9.11737593270889,38.7735698992862,904,1312,1001.0,OLIVAIS,"Alameda da Encarnação, igreja S. Eugénio",Lateral das escadas de acesso junto ao muro,Via,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1312.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2021/01/21 00:00:00+00,,,,,Dado CONH JF,2021/02/04 00:00:00+00,2021/02/04 00:00:00+00,NÃO,26899,9207,,92c25628-dde0-45d1-b4a0-60fa85e684a3,38.7735698992862,-9.11737593270889,BICICLETA,"Alameda da Encarnação, igreja S. Eugénio - Lateral das escadas de acesso junto ao muro - Via"
904,-9.10961930452233,38.7684145141972,905,1313,1006.0,OLIVAIS,"R Contra-Almirante Armando Ferraz, 52",Primeiro lugar de estacionamento frente à Casa do Escuteiro e sede do Agr 61 (Corpo Nacional de Escutas),Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1313.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2021/01/21 00:00:00+00,,,,,<Null>,2021/02/04 00:00:00+00,2021/02/04 00:00:00+00,NÃO,26900,9207,,0f5901c2-56e9-4d03-b516-cb734ae3d6f8,38.7684145141972,-9.10961930452233,HOTSPOT,"R Contra-Almirante Armando Ferraz, 52 - Primeiro lugar de estacionamento frente à Casa do Escuteiro e sede do Agr 61 (Corpo Nacional de Escutas) - Lugar estacionamento automóvel"
905,-9.11344752630957,38.7739853923859,906,1314,997.0,OLIVAIS,"R General Silva Freire, 158 (entrada finanças)",Lugar de estacionamento a seguir ao lugar de mobilidade reduzida,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1314.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2021/01/21 00:00:00+00,,,,,<Null>,2021/02/04 00:00:00+00,2021/02/04 00:00:00+00,NÃO,26901,9207,,c058a155-ac74-41bd-b1ca-bc2adcaa0512,38.7739853923859,-9.11344752630957,HOTSPOT,"R General Silva Freire, 158 (entrada finanças) - Lugar de estacionamento a seguir ao lugar de mobilidade reduzida - Lugar estacionamento automóvel"
906,-9.15366300491174,38.7109766307214,907,779,269.0,ESTRELA,"Av D Carlos I, em frente ao 111",Entre caldeiras de árvores,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\779.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2020/03/16 00:00:00+00,,,,,"COD_INFO_APROVACAO = INF/80/DCIEP/DEP/DMU/CML/19 - Nada a opor, desde que o HotSpot e Sheffields sejam implantados alinhados com as árvores existentes",1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26534,9207,,80bf594a-8ca9-4d70-8fcb-97907c1dbfd0,38.7109766307214,-9.15366300491174,BICICLETA,"Av D Carlos I, em frente ao 111 - Entre caldeiras de árvores - Passeio"
907,-9.15472920454267,38.7202857846189,908,772,284.0,SANTO ANTÓNIO,Largo do Rato em frente sede PS,Entre o MUPI e a luminária,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\772.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/03/16 00:00:00+00,,,,,"NO FICHEIRO HS Só vinil - COD_INFO_APROVACAO = INF/80/DCIEP/DEP/DMU/CML/19 - Nada a opor, desde que o HotSpot e Sheffields sejam implantados entre o MUPI e a luminária e anda alinhado com os mesmos",1970/01/01 00:00:00+00,2021/02/05 00:00:00+00,NÃO,26535,9207,,d3485918-5f7b-4789-bf88-7df49b20e46f,38.7202857846189,-9.15472920454267,HOTSPOT,Largo do Rato em frente sede PS - Entre o MUPI e a luminária - Passeio
908,-9.13769094478704,38.7592063780648,909,771,1007.0,ALVALADE,Av do Brasil em frente ao 192B ,Entre a árvore e a ciclovia (em frente ao minipreço),Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\771.jpg,BICICLETA,1.0,Sheffield Standard,2.0,DEPM,0.0,Público,2020/03/12 00:00:00+00,,,,,,2020/03/12 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26536,9207,,45991646-70a0-4ca0-a9ff-f3df7260d384,38.7592063780648,-9.13769094478704,BICICLETA,Av do Brasil em frente ao 192B  - Entre a árvore e a ciclovia (em frente ao minipreço) - Passeio
909,-9.12928698072529,38.7317832715758,910,770,797.0,PENHA DE FRANÇA,"R Sebastião Saraiva Lima,  68A",Último lugar de estacionamento após sinal vertical de proibido virar Direita ,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\770.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/03/12 00:00:00+00,,,,,<Null>,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26537,9207,,bbe5fad9-f910-4874-ad14-2a122d85c1f3,38.7317832715758,-9.12928698072529,HOTSPOT,"R Sebastião Saraiva Lima,  68A - Último lugar de estacionamento após sinal vertical de proibido virar Direita  - Lugar estacionamento automóvel"
910,-9.14033216599552,38.7243136775298,911,769,92857.0,ARROIOS,R da Cruz da Carreira 1A,Local protegido por balizadores antes do lugar de motociclos existentes,Via,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\769.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/03/09 00:00:00+00,,,,,<Null>,2020/03/09 00:00:00+00,2020/03/30 00:00:00+00,NÃO,26538,9207,,f01c776a-ac77-47ec-a000-d114133f8e69,38.7243136775298,-9.14033216599552,HOTSPOT,R da Cruz da Carreira 1A - Local protegido por balizadores antes do lugar de motociclos existentes - Via
911,-9.14142330555367,38.7432488610209,912,768,441.0,AREEIRO,"Av Óscar Monteiro Torres, 44A","Pequeno espaço livre, antes da caldeira da árvore na zona de estacionamento",Via,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\768.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2020/03/12 00:00:00+00,,,,,<Null>,1970/01/01 00:00:00+00,2020/03/30 00:00:00+00,NÃO,26539,9207,,160abbd5-5dc4-4af7-824f-f805ddb2010e,38.7432488610209,-9.14142330555367,BICICLETA,"Av Óscar Monteiro Torres, 44A - Pequeno espaço livre, antes da caldeira da árvore na zona de estacionamento - Via"
912,-9.14006867035974,38.7349772619837,913,764,365.0,ARROIOS,"R Visconde Santarém, 40 A (do lado oposto da via)","Espaço entre dois lugares de estacionamento automóvel oblíquos, ocupado parcialmente com árvore em caldeira. Apenas 1 Sheffield centrado com a caldeira.",Via,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\764.jpg,BICICLETA,1.0,Sheffield Standard,2.0,DEPM,,Público,2020/03/12 00:00:00+00,,,,,<Null>,2020/03/12 00:00:00+00,2020/03/30 00:00:00+00,NÃO,26540,9207,,63194204-f11f-4413-8e91-ed63e2e80325,38.7349772619837,-9.14006867035974,BICICLETA,"R Visconde Santarém, 40 A (do lado oposto da via) - Espaço entre dois lugares de estacionamento automóvel oblíquos, ocupado parcialmente com árvore em caldeira. Apenas 1 Sheffield centrado com a caldeira. - Via"
913,-9.13955261338183,38.7347487347909,914,766,366.0,ARROIOS,"R Visconde Santarém, 40 A (do lado oposto da via)","Espaço entre dois lugares de estacionamento automóvel oblíquos, ocupado parcialmente com árvore em caldeira. Apenas 1 Sheffield centrado com a caldeira. Em frente ao Fitness Hut",Via,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\766.jpg,BICICLETA,1.0,Sheffield Standard,2.0,DEPM,,Público,2020/03/12 00:00:00+00,,,,,<Null>,2020/03/12 00:00:00+00,2020/03/30 00:00:00+00,NÃO,26541,9207,,47b637d8-d782-4f19-addb-b9496207a265,38.7347487347909,-9.13955261338183,BICICLETA,"R Visconde Santarém, 40 A (do lado oposto da via) - Espaço entre dois lugares de estacionamento automóvel oblíquos, ocupado parcialmente com árvore em caldeira. Apenas 1 Sheffield centrado com a caldeira. Em frente ao Fitness Hut - Via"
914,-9.12114925844913,38.7392781060837,915,780,385.0,BEATO,"R Prof Mira Fernandes, lote 20","Último estacionamento no centro da via, colado à passadeira",Via,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\780.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/03/10 00:00:00+00,,,,,<Null>,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26542,9207,,01b535b7-3485-4ba8-a4d6-f69c7d8126e9,38.7392781060837,-9.12114925844913,HOTSPOT,"R Prof Mira Fernandes, lote 20 - Último estacionamento no centro da via, colado à passadeira - Via"
915,-9.14206884300168,38.7362969344617,916,763,1191.0,AVENIDAS NOVAS,"Av João Crisostomo
",Jardim do Arco do Cego,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\763.jpg,BICICLETA,4.0,Sheffield Standard,8.0,DEPM,,Público,2019/01/08 00:00:00+00,,,,,BICIWAY 56,1970/01/01 00:00:00+00,2020/01/14 00:00:00+00,NÃO,26543,9207,,2b5ccbd8-40cc-4d3c-be3b-5b939e0312ff,38.7362969344617,-9.14206884300168,BICICLETA,"Av João Crisostomo
 - Jardim do Arco do Cego - Passeio"
916,-9.11466256330836,38.7643767028204,917,1126,985.0,OLIVAIS,Praça Cidade de São Salvador,Implantados no alinhamento dos bancos existentes,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1126.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26723,9207,,187ee22a-284c-4189-8fb4-d23906c6c195,38.7643767028204,-9.11466256330836,BICICLETA,Praça Cidade de São Salvador - Implantados no alinhamento dos bancos existentes - Passeio
917,-9.11314633197459,38.7634475652309,918,1127,984.0,OLIVAIS,R Cidade do Lobito - Palácio do Contador-Mor (Biblioteca dos Olivais - Bedeteca),"No interior do pátio, logo após o portão à direita",Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1127.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26724,9207,,d04a0213-1b9d-47a6-8cb5-031548c65ea5,38.7634475652309,-9.11314633197459,BICICLETA,"R Cidade do Lobito - Palácio do Contador-Mor (Biblioteca dos Olivais - Bedeteca) - No interior do pátio, logo após o portão à direita - Passeio"
918,-9.10954921976049,38.761802523651,919,1128,1003.0,OLIVAIS,"R Eurico da Fonseca, frente Loja Social dos Olivais, 30",Esquina entre estacionamentos,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1128.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador,1970/01/01 00:00:00+00,2020/09/17 00:00:00+00,NÃO,26725,9207,,dab2b307-ddce-49aa-9823-bb7042587c4e,38.761802523651,-9.10954921976049,HOTSPOT,"R Eurico da Fonseca, frente Loja Social dos Olivais, 30 - Esquina entre estacionamentos - Passeio"
919,-9.13985812861335,38.7437889341787,920,1129,442.0,AREEIRO,"Av Óscar Monteiro Torres, 59",No fim do separador central (zona curva),Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1129.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2020/09/17 00:00:00+00,,,,,<Null>,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26726,9207,,5da5af01-1632-42e4-8343-a4e1a5ede0fb,38.7437889341787,-9.13985812861335,BICICLETA,"Av Óscar Monteiro Torres, 59 - No fim do separador central (zona curva) - Passeio"
920,-9.14099362338699,38.7446147031573,921,1130,444.0,AREEIRO,"Av Sacadura Cabral, 18",No separador central perto dos blocos amarelos,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1130.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/09/17 00:00:00+00,,,,,<Null>,1970/01/01 00:00:00+00,2021/02/05 00:00:00+00,NÃO,26727,9207,,f37a5c6b-7c45-4bc0-80e0-54aa6eaf3ee0,38.7446147031573,-9.14099362338699,HOTSPOT,"Av Sacadura Cabral, 18 - No separador central perto dos blocos amarelos - Passeio"
921,-9.14218090873171,38.7442321904561,922,1131,445.0,AREEIRO,"Av Sacadura Cabral, 27","No fim do separador central (zona curva), alinhado com a árvore.",Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1131.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26728,9207,,c482fb00-75d9-4734-8708-f79114a37dc1,38.7442321904561,-9.14218090873171,BICICLETA,"Av Sacadura Cabral, 27 - No fim do separador central (zona curva), alinhado com a árvore. - Passeio"
922,-9.14382117674494,38.7436461100419,923,1132,446.0,AREEIRO,"Av Sacadura Cabral, 39 ( entrada do parque Campo Pequeno)","No fim do separador central (zona curva), alinhado com a árvore.",Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1132.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26729,9207,,c5c2e5f3-887e-402f-80ea-75b24aa8101a,38.7436461100419,-9.14382117674494,BICICLETA,"Av Sacadura Cabral, 39 ( entrada do parque Campo Pequeno) - No fim do separador central (zona curva), alinhado com a árvore. - Passeio"
923,-9.12277643172047,38.7662301304983,924,1133,992.0,OLIVAIS,"R Cidade Vila Cabral, 353",Paralelo ao lugar de estacionamento onde se localiza o vidrão na zona de passeio,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1133.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador,1970/01/01 00:00:00+00,2020/09/17 00:00:00+00,NÃO,26730,9207,,0bb890bd-03bb-450c-98f6-a2b5143c3d52,38.7662301304983,-9.12277643172047,HOTSPOT,"R Cidade Vila Cabral, 353 - Paralelo ao lugar de estacionamento onde se localiza o vidrão na zona de passeio - Passeio"
924,-9.12059281231773,38.7682818216274,925,1134,993.0,OLIVAIS,"R Cidade da Beira, 68",Após a luminária e junto ao muro na zona ampla em frente aos estabelecimentos comerciais,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1134.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26731,9207,,3e374fd0-d806-4819-8395-aaf8be66c162,38.7682818216274,-9.12059281231773,BICICLETA,"R Cidade da Beira, 68 - Após a luminária e junto ao muro na zona ampla em frente aos estabelecimentos comerciais - Passeio"
925,-9.12142433516553,38.7627496136625,926,1135,990.0,OLIVAIS,"Praça de Bilene, entrada parque infantil",Junto ao murete de entrada a seguir à papeleira existente,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1135.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26732,9207,,f7013edd-500a-4656-bcb5-7812f2e87c4d,38.7627496136625,-9.12142433516553,BICICLETA,"Praça de Bilene, entrada parque infantil - Junto ao murete de entrada a seguir à papeleira existente - Passeio"
