,X,Y,OBJECTID,COD_SIG,IDTIPO,MORADA,DESIGNACAO,TIPOLOGIA,SE_ANNO_CAD_DATA,GlobalID,_lat_,_lng_,_type_,_name_
266,-9.15332519434744,38.7077846756222,267,3703,4,Largo Vitorino Damásio,Chafariz do Largo Vitorino Damásio,Chafariz,,835c326e-ad89-49cf-8f5b-b2daeb91e68e,0.0,0.0,,
267,-9.1702137741155,38.7205903766536,268,3504,4,Rua do Arco do Carvalhão,Chafariz na Rua do Arco do Carvalhão,Chafariz,,0dc1f17d-6010-4df4-bb11-361aee54af87,0.0,0.0,,
268,-9.13471092666411,38.7121781025833,269,3804,4,Calçada do Marquês de Tancos,Fontanário na Calçada do Marquês de Tancos,Fontanário,,932a67e2-c550-48c6-a643-3456c65912d7,0.0,0.0,,
269,-9.10911006935069,38.772240326254,270,3315,4,"Avenida Dr. Francisco Luís Gomes, Quinta Conde d'Arcos",Lago 4 da Quinta Conde d'Arcos,Lago,,cf2220f1-b1ca-495c-a74c-feb72cd6b180,0.0,0.0,,
270,-9.09614245343983,38.7629251738912,271,3335,4,"Alameda dos Oceanos, (Parque das Nações)",Fonte Continuum A,Fonte,,1c3ec000-9ab3-4056-9148-82fafcb89ea2,0.0,0.0,,
271,-9.11020085946421,38.7742291217281,272,3323,4,"Avenida Dr. Francisco Luís Gomes, Quinta Conde d'Arcos","Tanques 6, 7 e 8 da Quinta Conde d'Arcos",Tanque,,77a9e6ae-1650-4d6e-bb31-e1d2ca4cd48d,0.0,0.0,,
272,-9.09515717764296,38.7749384521346,273,3343,4,"Rotunda dos Vice-reis, (Parque das Nações)",Bicas da Rotunda dos Vice-Reis,Chafariz,,a064945b-f174-4a5c-9462-475e6a34cecd,0.0,0.0,,
273,-9.09342743203751,38.7649652116574,274,3346,4,"Cais Português, (Oceanário)",Espelho de Água,Lago,,2b8d9fb7-69a5-479e-a2db-65fbb241a9df,0.0,0.0,,
274,-9.09301891328057,38.7614478241412,275,3362,4,"Passeio de Ulisses, (Parque das Nações)",Lago Hidráulico no Passeio de Ulisses,Lago,,cea90d89-5816-4309-aa06-d3c270c9d6d4,0.0,0.0,,
275,-9.09425155815724,38.7800932585812,276,3345,4,"Passeio dos Jacarandás, (Parque das Nações)",Lago dos 69 Homens de Bessines,Lago,,65d8fb12-c16a-494a-aa96-0849ba62efb6,0.0,0.0,,
276,-9.10826704896558,38.7726192381941,277,3309,4,"Avenida Dr. Francisco Luís Gomes, Quinta Conde d'Arcos",Tanque 4 da Quinta Conde d'Arcos,Tanque,,ca9d6d9f-d380-47c8-9954-f5c663f19dba,0.0,0.0,,
277,-9.1102474308235,38.774553580706,278,3308,4,"Avenida Dr. Francisco Luís Gomes, Quinta Conde d'Arcos",Tanque 3 da Quinta Conde d'Arcos,Tanque,,4e816da4-9a15-45f0-ac3a-b8880c22fa5b,0.0,0.0,,
278,-9.20895725263185,38.6935335329824,279,3217,4,Avenida de Brasília,Lago do Museu de Arte Popular,Lago,,4a2e6052-0a21-4b70-9721-be0cebbe3fe2,0.0,0.0,,
279,-9.16522459480788,38.7178963983865,280,3501,4,"Rua Tomás de Anunciação, Jardim Teófilo de Braga ou da Parada",Lago do Jardim Teófilo de Braga ou da Parada,Lago,,3ab7f280-1b06-48e4-b70a-29e789a678af,0.0,0.0,,
280,-9.11983641018724,38.7288896164016,281,4105,4,Parada do Alto de São João,Lago 1 do Cemitério do Alto de São João,Lago,,60618a5e-0866-4074-9417-a7257889a821,0.0,0.0,,
281,-9.15734071756638,38.7173904988874,282,3002,4,Travessa de Santa Quitéria,Chafariz da Travessa de Santa Quitéria,Chafariz,,f3f22910-35d6-40f4-8736-e5bdefc3d8df,0.0,0.0,,
282,-9.18327564665584,38.7392126043979,283,3903,4,Parque Florestal de Monsanto,Lago Pequeno do Parque Florestal de Monsanto,Lago,,3b9395d7-a221-4e60-ac66-83723da13b52,0.0,0.0,,
283,-9.15450993296833,38.7697470224252,284,1888,4,Alameda das Linhas de Torres,Bebedouro 1 na Quinta das Conchas,Bebedouro,,2ce4d03b-622a-4591-a335-19ac877f9efd,38.7697470224252,-9.15450993296833,BEBEDOURO,Bebedouro 1 na Quinta das Conchas - Alameda das Linhas de Torres
284,-9.15108922741814,38.7686869074871,285,1890,4,Alameda das Linhas de Torres,Bebedouro na Mata da Quinta das Conchas,Bebedouro,,4bf1ea31-6d29-4f55-9113-4d13592cc99a,38.7686869074871,-9.15108922741814,BEBEDOURO,Bebedouro na Mata da Quinta das Conchas - Alameda das Linhas de Torres
285,-9.15640926702469,38.7712659138922,286,1891,4,Alameda das Linhas de Torres,Bebedouro 1 Quinta dos Lilases,Bebedouro,,48f9820a-06f2-4f7d-bed6-5f1392c695e9,38.7712659138922,-9.15640926702469,BEBEDOURO,Bebedouro 1 Quinta dos Lilases - Alameda das Linhas de Torres
286,-9.15808031131958,38.7714397722741,287,1892,4,Alameda das Linhas de Torres,Bebedouro 2 Quinta dos Lilases,Bebedouro,,72f8312c-eb4d-4504-8722-1e4391b3db01,38.7714397722741,-9.15808031131958,BEBEDOURO,Bebedouro 2 Quinta dos Lilases - Alameda das Linhas de Torres
287,-9.18499732988161,38.7732841696,288,1114,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Fontanário 3 Cemitério de Carnide,Fontanário,,8eed9043-63aa-4fcd-8b8b-95477a309001,0.0,0.0,,
288,-9.18416124898207,38.773807097198,289,1115,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Fontanário 4 Cemitério de Carnide,Fontanário,,cbe665d5-843d-442b-9cae-e8fd18078d00,0.0,0.0,,
289,-9.18741726369626,38.774399378029,290,1116,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Fontanário 5 Cemitério de Carnide,Fontanário,,0109d257-abea-430c-b4fc-a154ec1a6ae1,0.0,0.0,,
290,-9.1866652884635,38.7752635017691,291,1118,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Fontanário 7 Cemitério de Carnide,Fontanário,,e0d8919c-f769-4d97-a74c-70a5379f4bc0,0.0,0.0,,
291,-9.18573103338151,38.7740038037981,292,1119,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 1 Cemitério de Carnide,Bica,,38ac5791-d4fe-4177-a163-2e63c6f87f1b,0.0,0.0,,
292,-9.1866304113726,38.7732686574666,293,1123,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 5 Cemitério de Carnide,Bica,,0d3949e9-0179-46ed-bf14-169e819d4170,0.0,0.0,,
293,-9.17813771262539,38.7340118007907,294,802,4,"Caminho Pedreiras, Parque Recreativo da Serafina",Chapinheiro do Parque Recreativo do Alto da Serafina,Lago,,2cb4d37c-7a7b-4c4e-b752-98e03a8ea91f,0.0,0.0,,
294,-9.12994528143686,38.7098741410462,295,5204,4,Largo Júlio Pereira,Mãe d'Água do Chafariz d'El Rey,Reservatório,,b94c77f0-6382-4c9f-92dd-d1f3899136c9,0.0,0.0,,
295,-9.15305999640422,38.7303317897256,296,5004,4,"Avenida de Sidónio Pais, Parque Eduardo VII de Inglaterra",Lago do Botequim do Rei,Lago,,2bf25a14-00c6-4e10-a4c9-e2d4e25b2eda,0.0,0.0,,
296,-9.11287516292966,38.7274506460701,297,703,4,"Vila Dias(Beco dos Toucinheiros, 12-B)",Fontanário na Vila Dias,Fontanário,,18ef487d-2ba5-4f92-b96c-cf95bb986c81,0.0,0.0,,
297,-9.1253915667514,38.7169441062927,298,5106,4,Rua de Entre Muros do Mirante,Fontanário na Rua de Entre Muros do Mirante,Fontanário,,967e6fec-9e88-49d2-8dac-8ad229426171,0.0,0.0,,
298,-9.11010152196348,38.7306778001097,299,704,4,Travessa da Ilha do Grilo,Chafariz na Travessa da Ilha do Grilo,Chafariz,,4a7316f0-fdbb-488b-815a-a8167c84a9f9,0.0,0.0,,
299,-9.11749475376983,38.7246033015634,300,4102,4,Avenida Afonso III,Chafariz da Avenida Afonso III,Chafariz,,2f3f854c-ade2-4152-8b37-bc8b01ac3b7f,0.0,0.0,,
300,-9.14284061171341,38.7167275637265,301,4505,4,Avenida da Liberdade,Lago Pequeno da Avenida da Liberdade,Lago,,04b86aa1-0842-47f9-a21f-c7d9b8f56ca2,0.0,0.0,,
301,-9.13484541344527,38.7177360224384,302,5302,4,"Rua do Benformoso, Rua do Terreirinho",Fontanário da Rua do Benformoso ou da Rua do Terreirinho,Fontanário,,604b9dc2-59be-4a0a-a761-7176169cf7d2,0.0,0.0,,
302,-9.11273394417372,38.7260345312475,303,702,4,Rua de Xabregas,Fontanário na Rua de Xabregas,Fontanário,,971818d9-4312-4155-95e7-8014d70957e7,0.0,0.0,,
303,-9.13865925769642,38.7412974486924,304,4301,4,Praça de Londres,Tanque da Praça de Londres,Tanque,,8839fe65-63ee-4c54-89d0-9681311554ab,0.0,0.0,,
304,-9.18208019652353,38.7464861398676,305,3915,4,"Estrada de Benfica, Jardim do Beau Séjour",Poço do Jardim do Beau Séjour,Poço,,d5bdd636-ed17-467c-9b94-92450b207276,0.0,0.0,,
305,-9.14151171235405,38.7188733266082,306,4503,4,"Rua Júlio de Andrade, Jardim do Torel",Lago do Jardim do Torel,Lago,,71790c6b-c6af-460d-8097-83e72ecf68b7,0.0,0.0,,
306,-9.20507696808398,38.7087992896858,307,4001,4,Rua Tristão Vaz,Chapinheiro do Parque Recreativo dos Moinhos de Santana,Lago,,c6dddd5d-6e5f-4d9b-830f-78a4df0f9f33,0.0,0.0,,
307,-9.12946720792409,38.7097258032064,308,5201,4,Rua do Cais de Santarém,Chafariz d'El Rey,Chafariz,,2aa55d45-435c-4721-aa0a-55f2fec1fdbf,0.0,0.0,,
308,-9.19972081530472,38.7552636512654,309,808,4,"Estrada dos Arneiros, Eucaliptal de Benfica",Lago do Eucaliptal de Benfica,Lago,,f865a4bc-c8ad-4dad-8671-e3c4fed977f1,0.0,0.0,,
309,-9.13961694353598,38.7471291103722,310,403,4,Largo Machado de Assis,Lago no Largo Machado de Assis,,,186c0744-3c43-4f8e-a42b-932eab36bbb9,0.0,0.0,,
310,-9.12803971846229,38.7343280996715,311,4103,4,"Rua Quatro de Agosto, Rua Sabino de Sousa",Chafariz do Alto do Pina,Chafariz,,43687c94-e6d2-4ba5-87de-68dd7c9f47f1,0.0,0.0,,
311,-9.13625955394197,38.7448355002282,312,4302,4,Praça Afrânio Peixoto,Tanque da Praça Afrânio Peixoto,Tanque,,d3f04546-0f46-4e3c-a7ba-4a790548a25e,0.0,0.0,,
312,-9.12934134137638,38.7104135454645,313,5205,4,Largo de São Rafael,Chafariz do Largo de São Rafael,Chafariz,,7ca24346-1fc8-4019-8292-49a77a97d129,0.0,0.0,,
313,-9.15336412284029,38.7561890313364,314,901,4,"Campo Grande, Jardim do Campo Grande",Lago dos Barcos do Jardim do Campo Grande,Lago,,286a7cc0-ccf3-4da9-9327-9e6e8b596400,0.0,0.0,,
314,-9.15406453836901,38.7199395641073,315,4601,4,Largo do Rato,Chafariz do Rato,Chafariz,,b2032ea8-1af9-4267-9589-869f275a5eae,0.0,0.0,,
315,-9.15454603446298,38.731780322774,316,5006,4,"Rua Marquês de Fronteira, Jardim Amália Rodrigues",Espelho de Água do Jardim Amália Rodrigues,Lago,,6e71fd15-06aa-4260-a77d-5025f94d6582,0.0,0.0,,
316,-9.16163291201137,38.7802611773378,317,501,4,Alameda António Sérgio(antigo Impasse 1 e 2 da Quinta de Santa Clara),Lago da Quinta de Santa Clara,Lago,,f6d5ef87-5a48-4792-b434-e2d6c5a719ab,0.0,0.0,,
317,-9.1175219583499,38.7216968017805,318,4101,4,Largo de Santos o Novo,Chafariz de Santos-o-Novo,Chafariz,,d2d66291-b72d-4eec-8d8a-d197b724fac4,0.0,0.0,,
318,-9.12891460837877,38.7106606189024,319,4709,4,Largo das Alcaçarias,Reservatório das Alcaçarias,Reservatório,,5e6498a7-1775-4135-b53d-fb12b40a5a11,0.0,0.0,,
319,-9.15043192473488,38.7519998464125,320,902,4,"Campo Grande, Jardim do Campo Grande",Lago do Jardim do Campo Grande,Lago,,41d08d55-e52f-4090-b33f-3babc82426e2,0.0,0.0,,
320,-9.12652469715921,38.7165472631843,321,5103,4,Rua da Verónica,Reservatório da Verónica,Reservatório,,1a3020d7-541a-4802-b497-48138b82721a,0.0,0.0,,
321,-9.13220194914354,38.7091421700015,322,5203,4,Rua Afonso de Albuquerque,Reservatório da Rua Afonso de Albuquerque,,,3208fac4-aaa1-4830-88e9-e6c7de108b02,0.0,0.0,,
322,-9.15517649368894,38.7218610985527,323,4605,4,Alto de São Francisco,Fontanário do Alto de São Francisco,Fontanário,,fee2898e-98bd-4701-bc93-af2dc76a83e9,0.0,0.0,,
323,-9.20325504724556,38.7423296737696,324,806,4,"Estrada da Buraca, Rua da Buraca",Chafariz da Buraca,Chafariz,,3eae0122-8bd7-4b34-bfc1-abb768d3c885,0.0,0.0,,
324,-9.12812568723498,38.711296522369,325,4701,4,Largo do Chafariz de Dentro,Chafariz de Dentro,Chafariz,,d94279ba-5a53-4fa0-a746-f7c63190f64b,0.0,0.0,,
325,-9.2067741335907,38.7090074682929,326,4003,4,Rua Tristão Vaz,Tanque com Cascata do Parque Recreativo dos Moinhos de Santana,Tanque,,97c653db-eb3d-4a10-909a-09397afe7a4f,0.0,0.0,,
326,-9.17709466437595,38.7337571356579,327,821,4,Caminho Pedreiras,Bebedouro 1 junto ao Parque Infantil do Parque Recreativo do Alto da Serafina,Bebedouro,,fce22f22-ea4a-45a0-ab3e-614fe5429fa9,38.7337571356579,-9.17709466437595,BEBEDOURO,Bebedouro 1 junto ao Parque Infantil do Parque Recreativo do Alto da Serafina - Caminho Pedreiras
327,-9.17740033232108,38.7334107800061,328,822,4,Caminho Pedreiras,Bebedouro 2 junto ao Parque Infantil do Parque Recreativo do Alto da Serafina,Bebedouro,,979a0afe-de66-4d17-9940-ad22998091fb,38.7334107800061,-9.17740033232108,BEBEDOURO,Bebedouro 2 junto ao Parque Infantil do Parque Recreativo do Alto da Serafina - Caminho Pedreiras
328,-9.17784341914842,38.7332077479864,329,823,4,Caminho Pedreiras,Bebedouro 5 no Parque Recreativo do Alto da Serafina,Bebedouro,,34ddb2ef-fc4c-465c-9b37-cf7b52428330,38.7332077479864,-9.17784341914842,BEBEDOURO,Bebedouro 5 no Parque Recreativo do Alto da Serafina - Caminho Pedreiras
329,-9.09195569066648,38.7790319269253,330,3384,4,Passeio dos Heróis do Mar,Bebedouro 9 do Parque Tejo,Bebedouro,,eb732530-773c-4d2c-8afc-0568a60fde6d,38.7790319269253,-9.09195569066648,BEBEDOURO,Bebedouro 9 do Parque Tejo - Passeio dos Heróis do Mar
330,-9.18680335592943,38.7745248513064,331,1140,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 22 Cemitério de Carnide,Bica,,f5f372c2-c2cc-4917-92ab-0fb4d46e423a,0.0,0.0,,
331,-9.18618311863307,38.7748367560756,332,1142,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 24 Cemitério de Carnide,Bica,,ec0f0fd0-ed78-4e73-8c6c-fe1045ec4cdf,0.0,0.0,,
332,-9.18066639020015,38.7743313474126,333,1111,4,Azinhaga da Fonte Velha,Bebedouro na Azinhaga da Fonte Velha,Bebedouro,,8243a909-7567-4374-85ca-735696ee0e83,38.7743313474126,-9.18066639020015,BEBEDOURO,Bebedouro na Azinhaga da Fonte Velha - Azinhaga da Fonte Velha
333,-9.20231541574657,38.7571199145431,334,830,4,Rua 4 do Cemitério de Benfica,Bica 1 no Cemitério de Benfica,Bica,,dc552d6f-e04f-4d99-b74e-3352860d2193,0.0,0.0,,
334,-9.20327971677988,38.7569492758538,335,832,4,Rua 30 do Cemitério de Benfica,Bica 3 no Cemitério de Benfica,Bica,,8a307fa0-45e2-40e6-bda2-da8aa4cecf95,0.0,0.0,,
335,-9.20312393094331,38.7574070840684,336,834,4,Rua 30 do Cemitério de Benfica,Bica 5 no Cemitério de Benfica,Bica,,ce0d3cc3-20dd-43cc-a6b8-f9029bbf7ae9,0.0,0.0,,
336,-9.1088416356758,38.7643142150468,337,33101,4,Rua 21 do Cemitério dos Olivais,Bica 15 no Cemitério dos Olivais,Bica,,b475fe0f-4d20-449d-ab6d-34dd23448416,0.0,0.0,,
337,-9.10869155054804,38.7644381552883,338,33102,4,Rua 12 do Cemitério dos Olivais,Bica 16 no Cemitério dos Olivais,Bica,,e84506da-7c0e-4541-aca1-16862846ba6b,0.0,0.0,,
338,-9.10829293661543,38.7644560935658,339,33103,4,Rua 13A do Cemitério dos Olivais,Bica 17 no Cemitério dos Olivais,Bica,,70236ddd-448e-4057-8d29-a4669013005f,0.0,0.0,,
339,-9.10796657957102,38.7644869451509,340,33104,4,Rua 13 do Cemitério dos Olivais,Bica 18 no Cemitério dos Olivais,Bica,,0f644d59-db8a-4c0b-9f45-c38e2fd090a1,0.0,0.0,,
340,-9.10795986286766,38.764139124731,341,33105,4,Rua 11A do Cemitério dos Olivais,Bebedouro 2 no Cemitério dos Olivais,Bica,,94e34e22-6aae-421e-9fcd-16a84410e8fb,0.0,0.0,,
341,-9.10796450805598,38.7647477135683,342,33106,4,Rua 13 do Cemitério dos Olivais,Bica 19 no Cemitério dos Olivais,Bica,,e5153983-4515-401e-bdf9-80ee96fa7148,0.0,0.0,,
342,-9.10793469656497,38.7647371467689,343,33107,4,Rua 13 do Cemitério dos Olivais,Bica 20 no Cemitério dos Olivais,Bica,,991cf326-c4e6-4b76-925d-be3d6148fdc5,0.0,0.0,,
343,-9.10740961331507,38.7641000280724,344,33108,4,Rua 2 do Cemitério dos Olivais,Bica 21 no Cemitério dos Olivais,Bica,,fcbbc4b8-a0f5-4f6b-9364-03df206734f2,0.0,0.0,,
344,-9.10701861350283,38.7648274681279,345,33110,4,Rua 5 do Cemitério dos Olivais,Bica 23 no Cemitério dos Olivais,Bica,,4ba8deb4-0ffe-4bca-b5e5-d68420466dbd,0.0,0.0,,
345,-9.10723199392554,38.7649504555861,346,33111,4,Rua 5 do Cemitério dos Olivais,Bica 24 no Cemitério dos Olivais,Bica,,98adf44d-2272-4bf8-a872-e32409592f34,0.0,0.0,,
346,-9.10659730273626,38.765011793389,347,33112,4,Rua 7 do Cemitério dos Olivais,Bica 25 no Cemitério dos Olivais,Bica,,2dfb7688-67e2-4fa2-9ec9-66cbb440e6b1,0.0,0.0,,
347,-9.10670625670212,38.7654489439198,348,33113,4,Rua 7 do Cemitério dos Olivais,Bica 26 no Cemitério dos Olivais,Bica,,bdfa01d3-3e31-4781-a40e-2c0506ae1026,0.0,0.0,,
348,-9.10629747384051,38.7655933291195,349,33114,4,Rua 6 do Cemitério dos Olivais,Bica 27 no Cemitério dos Olivais,Bica,,2a44625a-ffaa-4ed5-856b-38e0167c05cb,0.0,0.0,,
349,-9.10646571931009,38.7657754726723,350,33115,4,Rua 9 do Cemitério dos Olivais,Bica 28 no Cemitério dos Olivais,Bica,,d88252d0-2597-4c4a-b1cf-7599df332176,0.0,0.0,,
350,-9.10659578638006,38.7658329174947,351,33116,4,Rua 9 do Cemitério dos Olivais,Bica 29 no Cemitério dos Olivais,Bica,,97040ee5-ec7e-4a1e-94de-cc4cb2dcb2e0,0.0,0.0,,
351,-9.20310412758289,38.757276085878,352,835,4,Rua 30 do Cemitério de Benfica,Bica 6 no Cemitério de Benfica,Bica,,74d85c4b-250f-4bfe-b110-de309b0b6310,0.0,0.0,,
352,-9.20210180625349,38.7575953996752,353,836,4,Rua 5 do Cemitério de Benfica,Bica 7 no Cemitério de Benfica,Bica,,9015cb0f-9e96-462e-b436-8133d61cb110,0.0,0.0,,
353,-9.20198054716486,38.7571100611367,354,837,4,Rua 4 do Cemitério de Benfica,Bica 8 no Cemitério de Benfica,Bica,,02d37e47-6bba-4099-8353-ef944b18ab68,0.0,0.0,,
354,-9.16614535000779,38.7724116532533,355,18119,4,Rua 5 do Cemitério do Lumiar,Fontanário 19 no Cemitério do Lumiar,Fontanário,,f8684465-14c5-4614-9085-f64b4796728a,0.0,0.0,,
355,-9.16545599813012,38.7724343477851,356,18121,4,Rua 3 do Cemitério do Lumiar,Fontanário 21 no Cemitério do Lumiar,Fontanário,,71a60528-e608-4672-ae9b-08fe10203d4b,0.0,0.0,,
356,-9.16510826118196,38.7724776084284,357,18122,4,Rua 2 do Cemitério do Lumiar,Fontanário 22 no Cemitério do Lumiar,Fontanário,,a308e6ca-21c5-48e5-bcbb-8d1de93b1cc0,0.0,0.0,,
357,-9.16580384916431,38.7721791711576,358,18123,4,Rua 8 do Cemitério do Lumiar,Fontanário 23 no Cemitério do Lumiar,Fontanário,,5e4d0a3f-c096-4418-9fb5-dd9a96336b3a,0.0,0.0,,
358,-9.15021703065093,38.7781991987178,359,1308,4,Avenida Nuno Krus Abecassis(antiga Avenida 4 do Alto do Lumiar),Tanque 2 no Parque Oeste,Tanque,,cd549d92-6b5d-4e14-b8b1-962f3ee0c4b9,0.0,0.0,,
359,-9.15108323924845,38.7787756527214,360,1309,4,Avenida Nuno Krus Abecassis(antiga Avenida 4 do Alto do Lumiar),Tanque 3 no Parque Oeste,Tanque,,7b6043e6-ece4-4c57-94ec-79c02a2dddfa,0.0,0.0,,
360,-9.15226044998727,38.7793629033994,361,1310,4,Avenida Nuno Krus Abecassis(antiga Avenida 4 do Alto do Lumiar),Tanque 4 no Parque Oeste,Tanque,,488fff63-f572-40ef-b85a-e0dc0439ea32,0.0,0.0,,
361,-9.15674797590425,38.7777963014182,362,1311,4,Avenida David Mourão-Ferreira(antiga Rua 3  do Alto do Lumiar),Tanque 6 no Parque Oeste,Tanque,,4d573395-d1b8-4412-9c9b-4d7d07479ad1,0.0,0.0,,
362,-9.13302052816643,38.7198574205683,363,1604,4,Rua Damasceno Monteiro,Fontanário na Rua Damasceno Monteiro,,,5b9fbb02-9f12-40d9-a94c-c9024b5a607b,0.0,0.0,,
363,-9.09405030499087,38.7615109343402,364,3365,4,Passeio de Ulisses,Nevoeiro no Passerio de Ulisses,Nevoeiro,,738f2065-832a-4e05-a494-4e47ca8880e5,0.0,0.0,,
364,-9.09346875543889,38.7766732219782,365,3366,4,Cais do Olival,Cascata e Lagos do Braço de Mar,Cascata,,9b72275b-19b3-40d6-b82c-91276b2e1f3c,0.0,0.0,,
365,-9.14083479315991,38.7325604707362,366,4405,4,Praça da Ilha do Faial,Bebedouro no Jardim Cesário Verde,Bebedouro,,82d00f3b-0966-483f-b93e-85823c16f716,38.7325604707362,-9.14083479315991,BEBEDOURO,Bebedouro no Jardim Cesário Verde - Praça da Ilha do Faial
366,-9.12555904236477,38.7173101740652,367,5109,4,Rua C da Quinta do Ferro(Rua Leite de Vasconcelos),"Fontanário na Rua C da Quinta do Ferro, junto ao nº24",,,4c34ac31-8510-4f51-a95a-d6cb5529cc2c,0.0,0.0,,
367,-9.13588370152203,38.7168661948932,368,3109,4,Rua da Palma,Fonte 1 do Martim Moniz,Fonte,,871488ad-de98-4ea0-925c-98c64f190a1f,0.0,0.0,,
368,-9.13630231824106,38.7160474240619,369,3111,4,Praça Martim Moniz,Fonte 3 do Martim Moniz,Fonte,,a911fd2d-ada8-47da-83cd-7fb44808e5cf,0.0,0.0,,
369,-9.13660737892502,38.7153778246961,370,3114,4,Praça Martim Moniz,Fonte 6 do Martim Moniz,Fonte,,215d3538-119e-4597-8542-0a57f5d37d52,0.0,0.0,,
370,-9.15621692694259,38.771056903251,371,1877,4,Alameda das Linhas de Torres,Tanque 3 da Quinta das Conchas,Tanque,,2d5ddad9-bdd4-4813-a61d-0920a6a60d88,0.0,0.0,,
371,-9.15391301773339,38.7448597098909,372,2309,4,Rua Julieta Ferrão,Bebedouro no Parque Infantil da Rua Julieta Ferrão,Bebedouro,,2a5783e1-9ad6-4d25-a009-530c2c52e53a,38.7448597098909,-9.15391301773339,BEBEDOURO,Bebedouro no Parque Infantil da Rua Julieta Ferrão - Rua Julieta Ferrão
372,-9.19428440883459,38.6977708824374,373,3220,4,Travessa de Paulo Jorge,"Chafariz na Travessa de Paulo Jorge, frente nº46",,,0346a5cb-5fe0-499c-badc-5f888c7538dd,0.0,0.0,,
373,-9.20179880720308,38.716923212269,374,122,4,Pista do Miradouro dos Montes Claros((Parque Florestal de Monsanto)),Bebedouro 1 no Miradouro dos Montes Claros,Bebedouro,,33b1e887-d01d-4b37-a870-36559c132115,38.716923212269,-9.20179880720308,BEBEDOURO,Bebedouro 1 no Miradouro dos Montes Claros - Pista do Miradouro dos Montes Claros((Parque Florestal de Monsanto))
374,-9.20215541052313,38.7172942705779,375,123,4,Pista do Miradouro dos Montes Claros((Parque Florestal de Monsanto)),Bebedouro 2 no Miradouro dos Montes Claros,Bebedouro,,177f278e-7b50-440b-8604-bab38cf1bdd2,38.7172942705779,-9.20215541052313,BEBEDOURO,Bebedouro 2 no Miradouro dos Montes Claros - Pista do Miradouro dos Montes Claros((Parque Florestal de Monsanto))
375,-9.17460614778263,38.7103036079755,376,230,4,Avenida de Ceuta,Bebedouro da Avenida de Ceuta,Bebedouro,,af4e9b91-2ea4-4ead-bd97-3c2238944ccd,38.7103036079755,-9.17460614778263,BEBEDOURO,Bebedouro da Avenida de Ceuta - Avenida de Ceuta
376,-9.10869751266657,38.7640291466311,377,3399,4,Rua 12 do Cemitério dos Olivais,Bebedouro 1 no Cemitério dos Olivais,Bebedouro,,1ce5bc1e-a78e-4133-8227-fda2fecbc706,38.7640291466311,-9.10869751266657,BEBEDOURO,Bebedouro 1 no Cemitério dos Olivais - Rua 12 do Cemitério dos Olivais
377,-9.17812687894306,38.733335070784,378,824,4,Caminho Pedreiras,Bebedouro 6 no Parque Recreativo do Alto da Serafina,Bebedouro,,6e55f081-f474-492a-acce-231eab9451b3,38.733335070784,-9.17812687894306,BEBEDOURO,Bebedouro 6 no Parque Recreativo do Alto da Serafina - Caminho Pedreiras
378,-9.1576409093815,38.7143980330542,379,1721,4,Jardim Guerra Junqueiro(Jardim da Estrela),Bebedouro 1 no Jardim da Estrela,Bebedouro,,ab64fdc3-9583-4485-b889-511527d35295,38.7143980330542,-9.1576409093815,BEBEDOURO,Bebedouro 1 no Jardim da Estrela - Jardim Guerra Junqueiro(Jardim da Estrela)
379,-9.15785358013513,38.7148939297844,380,1722,4,Jardim Guerra Junqueiro(Jardim da Estrela),Bebedouro 2 no Jardim da Estrela,Bebedouro,,dea5e93a-c276-4369-ad5c-f817a7f1500a,38.7148939297844,-9.15785358013513,BEBEDOURO,Bebedouro 2 no Jardim da Estrela - Jardim Guerra Junqueiro(Jardim da Estrela)
380,-9.1589986922722,38.7152016512916,381,1723,4,Jardim Guerra Junqueiro(Jardim da Estrela),Bebedouro 3 no Jardim da Estrela,Bebedouro,,1a79b133-0add-4afc-af56-e3862a008d0d,38.7152016512916,-9.1589986922722,BEBEDOURO,Bebedouro 3 no Jardim da Estrela - Jardim Guerra Junqueiro(Jardim da Estrela)
381,-9.1605180174038,38.7152819392318,382,1724,4,Jardim Guerra Junqueiro(Jardim da Estrela),Bebedouro 4 no Jardim da Estrela,Bebedouro,,64b00f59-3f8f-47d7-8166-46785f85795f,38.7152819392318,-9.1605180174038,BEBEDOURO,Bebedouro 4 no Jardim da Estrela - Jardim Guerra Junqueiro(Jardim da Estrela)
382,-9.15867473911949,38.7337984850018,383,1014,4,Avenida Calouste Gulbenkian,Bebedouro no Corredor Verde,Bebedouro,,5467aa22-64a0-4539-951a-4a06df94beb6,38.7337984850018,-9.15867473911949,BEBEDOURO,Bebedouro no Corredor Verde - Avenida Calouste Gulbenkian
